8:speed,9:speed_n,10:speed_e,11:speed_d,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
14.006,-3.764,0.984,-0.023,1628130009,800002,0,5A4F           ,1,1,3.089,GPS-3.0       ,5,0.113,0.147,0.328,0.876,2.071,0,4,11,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
13.446,-3.4,1.547,-0.051,1628130010,600003,0,5A4F           ,1,1,3.046,GPS-3.0       ,5,0.11,0.145,0.322,0.876,2.071,0,4,11,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
12.484,-2.831,2.002,-0.056,1628130011,449996,0,5A4F           ,1,1,3.091,GPS-3.0       ,5,0.108,0.143,0.317,0.876,2.071,0,4,11,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
11.319,-2.069,2.367,-0.252,1628130012,400009,0,5A6F           ,1,1,3.074,GPS-3.0       ,5,0.108,0.143,0.315,0.876,2.071,0,6,11,5,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
11.074,-1.266,2.804,-0.235,1628130013,449996,0,5A4F           ,1,1,3.034,GPS-3.0       ,5,0.107,0.141,0.312,0.876,2.071,0,4,11,5,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
10.887,-0.63,2.958,-0.123,1628130014,500000,0,5A4F           ,1,1,3.134,GPS-3.0       ,5,0.107,0.141,0.308,0.876,2.071,0,4,11,5,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
10.431,-1.041,2.704,-0.225,1628130015,549996,0,5A4F           ,1,1,3.107,GPS-3.0       ,5,0.109,0.142,0.311,0.876,2.071,0,4,11,5,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
10.411,-0.324,2.874,-0.154,1628130016,850095,0,5A4F           ,1,1,3.115,GPS-3.0       ,5,0.114,0.145,0.315,0.876,2.071,0,4,11,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
12.205,-0.201,3.384,-0.165,1628130017,800002,0,5A4F           ,1,1,3.079,GPS-3.0       ,5,0.116,0.147,0.318,1.052,1.852,0,4,11,5,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
12.446,-0.304,3.444,-0.091,1628130018,700000,0,5A4F           ,1,1,3.073,GPS-3.0       ,5,0.119,0.149,0.321,0.797,1.76,0,4,11,5,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
14.272,-0.304,3.953,-0.056,1628130019,500126,0,5A4F           ,1,1,3.068,GPS-3.0       ,5,0.122,0.151,0.324,0.876,2.071,0,4,11,5,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
15.499,-0.51,4.275,-0.187,1628130020,249996,0,5A4F           ,1,1,3.082,GPS-3.0       ,5,0.124,0.153,0.326,0.884,1.765,0,4,11,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
15.914,-0.523,4.39,-0.177,1628130020,950004,0,5A4F           ,1,1,3.049,GPS-3.0       ,5,0.126,0.154,0.328,1.052,1.853,0,4,11,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
16.088,-0.435,4.448,-0.109,1628130021,649996,0,5A4F           ,1,1,3.069,GPS-3.0       ,5,0.127,0.155,0.329,0.884,1.766,0,4,10,5,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
16.87,-0.434,4.666,-0.174,1628130022,299999,0,5A4F           ,1,1,3.014,GPS-3.0       ,5,0.13,0.158,0.331,1.102,1.863,0,4,10,5,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
17.307,-0.577,4.773,-0.132,1628130022,949995,0,5A4F           ,1,1,3.075,GPS-3.0       ,5,0.132,0.159,0.331,1.26,2.169,0,4,10,5,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
16.982,-0.751,4.657,-0.075,1628130023,600042,0,5A4F           ,1,1,3.067,GPS-3.0       ,5,0.133,0.16,0.332,1.052,1.853,0,4,11,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
17.215,-0.858,4.704,-0.127,1628130024,250151,0,5A4F           ,1,1,3.142,GPS-3.0       ,5,0.134,0.16,0.332,0.797,1.76,0,4,11,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
16.892,-0.683,4.642,-0.15,1628130024,900260,0,5A4F           ,1,1,3.212,GPS-3.0       ,5,0.135,0.161,0.331,0.864,1.767,0,4,11,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
16.235,-0.679,4.458,-0.169,1628130025,549995,0,5A4F           ,1,1,3.017,GPS-3.0       ,5,0.136,0.162,0.332,0.847,1.841,0,4,11,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
15.561,-0.617,4.278,-0.14,1628130026,250066,0,5A4F           ,1,1,3.055,GPS-3.0       ,5,0.137,0.163,0.332,0.797,1.76,0,4,11,5,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
15.965,-0.558,4.4,-0.125,1628130027,273,0,5A4F           ,1,1,3.186,GPS-3.0       ,5,0.138,0.164,0.333,0.942,1.864,0,4,11,5,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
16.415,-0.579,4.523,-0.08,1628130027,699998,0,5A4F           ,1,1,3.09,GPS-3.0       ,5,0.139,0.164,0.332,0.891,1.819,0,4,11,5,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
17.858,-0.68,4.914,-0.108,1628130028,350061,0,5A4F           ,1,1,3.142,GPS-3.0       ,5,0.139,0.164,0.33,0.891,1.819,0,4,11,5,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
19.219,-0.699,5.293,-0.119,1628130028,949995,0,5A4F           ,1,1,3.122,GPS-3.0       ,5,0.139,0.164,0.33,0.797,1.76,0,4,11,5,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
20.408,-0.847,5.605,-0.151,1628130029,499999,0,5A4F           ,1,1,3.041,GPS-3.0       ,5,0.138,0.162,0.325,0.797,1.76,0,4,11,5,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
20.926,-0.709,5.769,-0.181,1628130030,49995,0,5A4F           ,1,1,3.196,GPS-3.0       ,5,0.137,0.16,0.321,0.847,1.841,0,4,11,5,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
21.276,-0.775,5.859,-0.201,1628130030,600002,0,5A4F           ,1,1,3.272,GPS-3.0       ,5,0.135,0.157,0.311,0.797,1.76,0,4,11,5,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
21.72,-0.831,5.976,-0.222,1628130031,100192,0,5A4F           ,1,1,3.018,GPS-3.0       ,5,0.134,0.157,0.311,0.797,1.76,0,4,11,5,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
21.739,-0.833,5.981,-0.181,1628130031,600002,0,5A4F           ,1,1,3.043,GPS-3.0       ,5,0.134,0.155,0.31,0.797,1.76,0,4,11,5,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
21.29,-0.76,5.865,-0.101,1628130032,100142,0,5A4F           ,1,1,3.023,GPS-3.0       ,5,0.133,0.155,0.31,0.797,1.76,0,4,11,5,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
21.628,-0.756,5.96,-0.177,1628130032,600003,0,5A4F           ,1,1,3.015,GPS-3.0       ,5,0.13,0.152,0.305,0.797,1.761,0,4,11,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
21.583,-0.755,5.947,-0.183,1628130033,100100,0,5A4F           ,1,1,3.028,GPS-3.0       ,5,0.13,0.151,0.304,0.797,1.761,0,4,11,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
21.686,-0.797,5.971,-0.211,1628130033,600002,0,5A4F           ,1,1,3.036,GPS-3.0       ,5,0.13,0.151,0.304,0.797,1.761,0,4,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
22.097,-0.843,6.08,-0.242,1628130034,100061,0,5A4F           ,1,1,3.091,GPS-3.0       ,5,0.129,0.148,0.3,0.797,1.761,0,4,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
21.916,-0.904,6.02,-0.236,1628130034,600003,0,5A4F           ,1,1,3.109,GPS-3.0       ,5,0.125,0.145,0.294,0.797,1.761,0,4,10,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
22.109,-0.842,6.083,-0.262,1628130035,100026,0,5A4F           ,1,1,3.091,GPS-3.0       ,5,0.125,0.143,0.292,0.797,1.761,0,4,10,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
21.939,-0.799,6.042,-0.246,1628130035,600002,0,5A4F           ,1,1,3.118,GPS-3.0       ,5,0.122,0.14,0.286,0.797,1.761,0,4,10,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
22.052,-0.841,6.068,-0.263,1628130036,99999,0,5A4F           ,1,1,3.098,GPS-3.0       ,5,0.12,0.138,0.282,0.797,1.761,0,4,10,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
21.627,-0.774,5.957,-0.218,1628130036,600003,0,5A4F           ,1,1,3.05,GPS-3.0       ,5,0.121,0.138,0.283,0.797,1.761,0,4,10,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
21.316,-0.718,5.877,-0.225,1628130037,149996,0,5A4F           ,1,1,3.267,GPS-3.0       ,5,0.121,0.138,0.283,0.797,1.761,0,4,10,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
20.913,-0.85,5.747,-0.253,1628130037,700000,0,5A4F           ,1,1,3.198,GPS-3.0       ,5,0.12,0.136,0.28,0.797,1.761,0,4,10,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
